id,url,title,location,price_eur,surface_m2,rooms,posted_at,price_per_m2
https://www.agence-centrale-de-choisy.fr/location/94-val-de-marne/1-choisy-le-roi/15-garage/4163-choisy-le-roi-centre-ville-box-ferme-securise/,https://www.agence-centrale-de-choisy.fr/location/94-val-de-marne/1-choisy-le-roi/15-garage/4163-choisy-le-roi-centre-ville-box-ferme-securise/,CHOISY LE ROI - CENTRE VILLE - BOX FERME SECURISE,,110,,,,
https://www.agence-centrale-de-choisy.fr/location/94-val-de-marne/1-choisy-le-roi/2-appartement/t3/3169-choisy-le-roi-gondoles-sud-f3-47-m2/,https://www.agence-centrale-de-choisy.fr/location/94-val-de-marne/1-choisy-le-roi/2-appartement/t3/3169-choisy-le-roi-gondoles-sud-f3-47-m2/,CHOISY LE ROI - GONDOLES SUD - F3 - 47 M2,,807.58,46.69,3,,17
https://www.agence-centrale-de-choisy.fr/location/94-val-de-marne/1-choisy-le-roi/2-appartement/t2/2356-choisy-le-roi-gondoles-f2-36-m2/,https://www.agence-centrale-de-choisy.fr/location/94-val-de-marne/1-choisy-le-roi/2-appartement/t2/2356-choisy-le-roi-gondoles-f2-36-m2/,CHOISY LE ROI - GONDOLES - F2 - 36 M2,,765,36.08,2,,21
https://www.agence-centrale-de-choisy.fr/location/94-val-de-marne/1-choisy-le-roi/2-appartement/t3/1680-choisy-le-roi-limite-orly-f3-45-m2/,https://www.agence-centrale-de-choisy.fr/location/94-val-de-marne/1-choisy-le-roi/2-appartement/t3/1680-choisy-le-roi-limite-orly-f3-45-m2/,CHOISY LE ROI - LIMITE ORLY - F3 - 45 M2,orly,830,44.47,3,,19
https://www.agence-centrale-de-choisy.fr/location/94-val-de-marne/5-orly/2-appartement/t2/685-orly-gare-f2-48-m2/,https://www.agence-centrale-de-choisy.fr/location/94-val-de-marne/5-orly/2-appartement/t2/685-orly-gare-f2-48-m2/,ORLY - GARE - F2 - 48 M2,Orly,795,48.34,2,,16
